Customer Name,SurveyID for external use (e.g. tech support),Club's Name,Social Media Source,Creation Date,Comment,Overall Score
**,5uarppijinhk7rjffytris1j,Liverpool Care Center,Instagram,08/22/25 19:15,"Treatment quality was exceptional, the doctor explained every step clearly.",1
**,nx123cary980xe914hqutkfc,Liverpool Care Center,Facebook,09/17/25 22:36,Doctor specialized in cardiology and provided detailed advice for my condition.,4
**,wn1zx422nro7aadjonjdumzk,Miami Wellness,Facebook,02/20/24 04:25,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",5
**,nxjf6yyoa7dm6mgbyl3neqkh,Miami Wellness,Facebook,06/03/24 10:44,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",3
**,arnhf2dihytjmkg71ffu1rvr,Miami Wellness,Instagram,01/07/25 21:05,"Communication was clear and timely, received all updates via SMS and email.",5
**,t2s545rt0mjcaf3agz3a3bti,Leeds City Centre North,Google Reviews,04/01/25 02:10,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",4
**,v540lj6m5pwxbf39ooy7ix1f,Birmingham Wellness,Instagram,08/22/24 03:42,"Treatment quality was exceptional, the doctor explained every step clearly.",2
**,okqm7ce6028ab173bly7hd4e,Dallas Care,Facebook,03/13/25 17:27,"Waiting times were too long, had to wait over an hour past my scheduled time.",3
**,lu39963tt8kmu6oxpm173qj6,Miami Wellness,Twitter,10/02/25 06:27,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",2
**,ygur701xrbvbw603icofex0r,Manchester Health Hub,Twitter,03/17/24 08:03,"Waiting time was minimal, I was seen within 10 minutes of arrival.",3
**,s83vvxojra8ooj6ukfah39vo,Birmingham Wellness,Google Reviews,01/27/24 14:41,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",1
**,iyhdvnzjd2pzp4tx83e3cyae,Liverpool Care Center,Google Reviews,10/18/24 00:56,"Waiting time was minimal, I was seen within 10 minutes of arrival.",3
**,6zx3yu8lt2kx7laxigk4ud6p,Miami Wellness,Google Reviews,03/13/25 14:05,Doctor specialized in cardiology and provided detailed advice for my condition.,3
**,5uawd6xut3u0hdakn8ql8dm5,Cheshunt Brookfield Shopping Park,Facebook,06/17/25 04:34,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",2
**,6lpmvsfgbymwsnpy0fkq7zh9,Birmingham Wellness,Facebook,07/21/24 18:38,Prices for the consultation were too high compared to other clinics.,3
**,zv8438c1b6u9lh4bqvl5jjco,Cheshunt Brookfield Shopping Park,Instagram,02/20/24 23:23,"Nurse was rude and dismissive, barely answered my questions.",4
**,3zfhhyh3wcik178w11p9t6yj,New York Clinic,Facebook,07/05/24 23:50,"Nurse was rude and dismissive, barely answered my questions.",4
**,2vqkt8a9b6rh4m6sage9iuem,Los Angeles Center,Twitter,01/02/25 21:42,"Communication was clear and timely, received all updates via SMS and email.",4
**,ztpgxzrwg5gnh3yyjrimzbfb,New York Clinic,Facebook,03/15/24 20:30,"Treatment quality was exceptional, the doctor explained every step clearly.",2
**,y3qstm2p5jjb10o1xka4njnf,Liverpool Care Center,Google Reviews,11/29/24 16:46,"Waiting times were too long, had to wait over an hour past my scheduled time.",1
**,z9bv2jvbem7nzj5cw1bqq32z,Liverpool Care Center,Google Reviews,01/17/24 23:55,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",5
**,pid182gmh7eitxopjr0g065p,London Holborn,Facebook,10/11/25 14:27,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",1
**,f26mmenp56xawoyp5ylmku7a,Dallas Care,Facebook,01/01/24 00:32,"Waiting time was minimal, I was seen within 10 minutes of arrival.",1
**,s2gzbwm25ooyyoyb74pbx7qd,Miami Wellness,Twitter,01/30/24 19:08,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",5
**,qevdyve28vrtvgjt5ziogzsz,New York Clinic,Facebook,08/21/24 20:11,Prices for the consultation were too high compared to other clinics.,2
**,1t50p6rj010801fx15nev8hs,Miami Wellness,Google Reviews,08/24/24 10:07,"Waiting time was minimal, I was seen within 10 minutes of arrival.",2
**,5aijgvd9nfpr35epl0iep2zj,London Holborn,Facebook,02/21/25 16:17,Nurse was extremely friendly and made me feel comfortable during the procedure.,2
**,uuvs7jtew1m1hfgg1ubulqv1,Miami Wellness,Twitter,02/24/25 08:07,"Nurse was rude and dismissive, barely answered my questions.",2
**,ay460weezbu2315edovzssza,Birmingham Wellness,Google Reviews,03/15/25 02:50,"Communication was clear and timely, received all updates via SMS and email.",4
**,i9xqw996i2syk881v0pynbl1,Dallas Care,Google Reviews,03/19/24 07:20,"Waiting time was minimal, I was seen within 10 minutes of arrival.",1
**,tq8nen4sxqmvdj879ngnud2i,London Holborn,Twitter,01/28/24 11:08,"Waiting time was minimal, I was seen within 10 minutes of arrival.",1
**,nig52618f2zlgdz5vqj7wavy,Cambridge Leisure Park,Instagram,10/20/24 23:23,Doctor specialized in cardiology and provided detailed advice for my condition.,4
**,cmvdlrfotmh3vkqbnk07l0ve,Dallas Care,Google Reviews,01/01/25 03:50,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",5
**,m5oj1wrdp7smhfchqa8xm2bz,London Holborn,Instagram,05/30/25 08:15,"Nurse was rude and dismissive, barely answered my questions.",4
**,0phvckwjb09im5m60dqcgag2,Birmingham Wellness,Twitter,10/30/24 23:29,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",4
**,zr5bx7zboipsod41g54m77lp,Dallas Care,Instagram,07/02/25 21:44,"Communication was clear and timely, received all updates via SMS and email.",3
**,od84v2hbfb8bysb6oqxf8xk4,New York Clinic,Instagram,04/08/24 17:47,"Treatment quality was exceptional, the doctor explained every step clearly.",4
**,a2xbwzbr86w3w6uyqch01wk1,Dallas Care,Google Reviews,03/04/24 23:01,"Waiting time was minimal, I was seen within 10 minutes of arrival.",2
**,bapmwye33w4jazbstogr2eth,Leeds City Centre North,Instagram,04/15/25 09:12,"Waiting times were too long, had to wait over an hour past my scheduled time.",5
**,yt3v7gcxvxz279v0y9cnj6x5,New York Clinic,Instagram,02/08/24 19:11,"Treatment quality was exceptional, the doctor explained every step clearly.",1
**,fcutkybb470n8a6a018j6fcl,Cambridge Leisure Park,Google Reviews,02/06/24 23:48,"Communication was clear and timely, received all updates via SMS and email.",4
**,7do27mnaioz030awcpbafd7j,Manchester Health Hub,Twitter,08/23/24 19:28,"Waiting time was minimal, I was seen within 10 minutes of arrival.",3
**,g56hcfb2a9ojem3x9f98c0v1,Cambridge Leisure Park,Instagram,07/04/25 20:59,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",5
**,znbztijy0k95gcuztzcn660d,London Holborn,Facebook,06/16/25 05:47,"Communication was clear and timely, received all updates via SMS and email.",4
**,zp7q161k9k850e9wm3lj4ok3,Los Angeles Center,Instagram,06/29/25 21:35,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",3
**,j26xh68tjtzpco06mhtyvym2,London Holborn,Facebook,05/11/24 00:31,Nurse was extremely friendly and made me feel comfortable during the procedure.,5
**,xvwologh5d51lat78ycdjq1w,Manchester Health Hub,Google Reviews,10/15/24 18:59,"Waiting times were too long, had to wait over an hour past my scheduled time.",5
**,qzhwr3g5c3gqk90nepv7npbo,Los Angeles Center,Facebook,01/06/25 09:45,Nurse was extremely friendly and made me feel comfortable during the procedure.,3
**,nja4svdpkbusqtvni8oi06sc,Birmingham Wellness,Instagram,10/16/25 04:15,"Waiting time was minimal, I was seen within 10 minutes of arrival.",2
**,2ppottr17cr2r84mdjfu8m53,New York Clinic,Twitter,03/30/24 00:54,"Communication was clear and timely, received all updates via SMS and email.",5
**,6vctrlsc4e66z8a777u2g7k4,Cambridge Leisure Park,Facebook,08/23/25 11:29,"Nurse was rude and dismissive, barely answered my questions.",5
**,08u2a15rdsrr7qgwgpjiec6y,New York Clinic,Google Reviews,10/12/24 06:07,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",3
**,ejvr0cb5mjrl6ztltgy0gpyn,Leeds City Centre North,Twitter,06/09/24 02:05,"Treatment quality was exceptional, the doctor explained every step clearly.",1
**,d0vj8mdutcn8caygcrv5sg0n,Manchester Health Hub,Facebook,09/13/25 10:56,"Treatment quality was exceptional, the doctor explained every step clearly.",5
**,6pl9vz3cpmejwlyytt59jz7u,Leeds City Centre North,Google Reviews,12/12/24 06:50,Doctor specialized in cardiology and provided detailed advice for my condition.,2
**,8nynoiexmseyl6ddneu1p86t,Los Angeles Center,Facebook,08/19/24 18:49,Doctor specialized in cardiology and provided detailed advice for my condition.,4
**,946humzqmdbebg3hvawnudge,Chicago Health Hub,Instagram,01/26/24 20:00,Doctor specialized in cardiology and provided detailed advice for my condition.,3
**,uq1o9fv2aad8i6y3yrfne5zw,Cheshunt Brookfield Shopping Park,Facebook,03/05/25 11:36,"Treatment quality was exceptional, the doctor explained every step clearly.",4
**,naoj0uns0wo2pvsmh7t7a50a,London Holborn,Twitter,06/21/25 13:27,"Waiting times were too long, had to wait over an hour past my scheduled time.",4
**,zuwwr4capkx00u6xnsejxu03,Cheshunt Brookfield Shopping Park,Twitter,10/10/24 01:23,Nurse was extremely friendly and made me feel comfortable during the procedure.,2
**,7vxi76zivaszlfd0x9lv55ba,Leeds City Centre North,Twitter,10/25/24 02:52,Prices for the consultation were too high compared to other clinics.,4
**,btg1yh1e8wdnw322l2wfhii8,Dallas Care,Google Reviews,04/20/24 06:33,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",2
**,l5o4yw7uggv4t81pgbmcws7f,Dallas Care,Google Reviews,07/09/24 01:15,"Waiting time was minimal, I was seen within 10 minutes of arrival.",5
**,xqs5xkydl2lj1svqarajobas,New York Clinic,Facebook,03/07/25 04:08,Prices for the consultation were too high compared to other clinics.,5
**,5qufrst66ptb0wwhs5wrmo2b,Cambridge Leisure Park,Google Reviews,10/03/24 15:37,"Treatment quality was exceptional, the doctor explained every step clearly.",5
**,hgfl8v10plxnxvdcrt0xfzlw,Birmingham Wellness,Google Reviews,01/04/25 22:24,Nurse was extremely friendly and made me feel comfortable during the procedure.,4
**,u4o27xga3fv7zrvczwnnhvec,New York Clinic,Google Reviews,08/18/25 16:09,"Nurse was rude and dismissive, barely answered my questions.",4
**,o1j3nsn10rlf4heozqb4lbex,Liverpool Care Center,Facebook,09/14/24 03:05,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",5
**,ofukrt5ra0ggiz1xl1561zzu,Manchester Health Hub,Instagram,12/29/24 14:01,"Communication was clear and timely, received all updates via SMS and email.",5
**,vjbgb2tu369f9v7wj9493uly,Manchester Health Hub,Instagram,04/07/24 11:50,Doctor specialized in cardiology and provided detailed advice for my condition.,2
**,00feqp0wbx75i616woaon80h,Leeds City Centre North,Instagram,05/02/25 05:51,Prices for the consultation were too high compared to other clinics.,2
**,5q944xfco8rjecduiatqz562,Birmingham Wellness,Instagram,04/19/24 08:48,"Waiting time was minimal, I was seen within 10 minutes of arrival.",2
**,t34ezk0leobtfwd95s7npnzt,Chicago Health Hub,Twitter,02/19/25 12:19,Prices for the consultation were too high compared to other clinics.,2
**,dlxkesqixkay3lzdi70bljbe,Los Angeles Center,Instagram,02/23/25 01:08,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",3
**,p5io8v1ajao4cq1lc62kyg1q,Manchester Health Hub,Instagram,11/30/24 17:05,"Waiting times were too long, had to wait over an hour past my scheduled time.",4
**,gcdd4cuom0rtsbcnln5cf7fe,Miami Wellness,Google Reviews,05/15/25 10:30,Nurse was extremely friendly and made me feel comfortable during the procedure.,3
**,r8zgxnhkxg63xxmk8iwa46w2,Leeds City Centre North,Google Reviews,10/22/24 18:35,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",1
**,nbjgbag4f6s129jzf6jehvze,London Holborn,Facebook,01/03/24 01:19,Nurse was extremely friendly and made me feel comfortable during the procedure.,2
**,7hcp1yesq1rcsvdz6xd5onnc,Cambridge Leisure Park,Google Reviews,06/03/25 16:41,"Nurse was rude and dismissive, barely answered my questions.",3
**,cj6tsh02q4m0seowjyc0pgtp,Liverpool Care Center,Google Reviews,08/21/25 20:15,"Nurse was rude and dismissive, barely answered my questions.",2
**,ra4x824nikklkl6827e4topq,Cheshunt Brookfield Shopping Park,Instagram,02/21/24 11:12,"Waiting times were too long, had to wait over an hour past my scheduled time.",3
**,h6um5jvr3i3d5ox2tqsi1hqf,Cambridge Leisure Park,Facebook,02/10/25 13:30,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",3
**,s64pt8huuwg8i40he578h486,New York Clinic,Facebook,09/25/24 13:02,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",5
**,tumtv3bwcw2hfp4znsneag0f,Dallas Care,Instagram,10/19/24 08:47,Prices for the consultation were too high compared to other clinics.,3
**,gmkvm3d5uad6gwmlenmz3qhp,Leeds City Centre North,Facebook,02/13/25 00:09,"Nurse was rude and dismissive, barely answered my questions.",1
**,gext7zkl4uhjhytsxmtwjmtu,Dallas Care,Twitter,03/30/25 02:45,"Treatment quality was exceptional, the doctor explained every step clearly.",3
**,f8h70wc15v9fn6rj1w2xmdqq,New York Clinic,Instagram,01/23/25 14:48,"Nurse was rude and dismissive, barely answered my questions.",4
**,bddcrqx4p6ztlcdem8h82rlg,Liverpool Care Center,Facebook,06/19/24 04:37,Doctor specialized in cardiology and provided detailed advice for my condition.,5
**,q9yvq7iqsc0gogn8gxzwzvsw,Miami Wellness,Twitter,08/18/25 21:42,Doctor specialized in cardiology and provided detailed advice for my condition.,4
**,e6hoqvp9kup3dle6s3k9eg66,Leeds City Centre North,Facebook,02/10/25 16:10,Doctor specialized in cardiology and provided detailed advice for my condition.,3
**,rdq4bl5yorv6ihjajyevtm9g,London Holborn,Twitter,11/04/24 00:08,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",4
**,kftmi1xn0lrtk4jj8ex0jv4r,Cambridge Leisure Park,Facebook,02/02/24 07:03,"Waiting time was minimal, I was seen within 10 minutes of arrival.",3
**,k3tgxdlm4wa97ss1ucv0u5gy,Cheshunt Brookfield Shopping Park,Instagram,12/23/24 11:41,"Nurse was rude and dismissive, barely answered my questions.",2
**,ehlrdz2xhehd6ru1fgfat36r,Leeds City Centre North,Twitter,04/29/24 02:32,"Waiting time was minimal, I was seen within 10 minutes of arrival.",1
**,sxjinyhor60q7td7s48szkg6,Birmingham Wellness,Twitter,07/31/24 13:40,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",1
**,8n5z823i1qzcq4mtju2g3tjh,Cheshunt Brookfield Shopping Park,Instagram,05/12/24 21:04,Prices for the consultation were too high compared to other clinics.,4
**,w28zhb9oi5kyyty6wnv2z737,Leeds City Centre North,Instagram,05/02/24 04:58,Prices for the consultation were too high compared to other clinics.,4
**,wdk10se3x7tkwst4b5n7jtyc,Dallas Care,Instagram,04/07/25 15:04,"Waiting times were too long, had to wait over an hour past my scheduled time.",2
**,zuzsjb13f7dozivhw228b8c2,Liverpool Care Center,Facebook,04/30/25 19:23,"Waiting times were too long, had to wait over an hour past my scheduled time.",5
**,ezesapixf26bz5fu0pfersmg,New York Clinic,Twitter,05/23/25 11:14,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",1
**,3hbvojpfmsp0qrnx4g42zv2b,Birmingham Wellness,Google Reviews,05/17/24 14:30,Nurse was extremely friendly and made me feel comfortable during the procedure.,3
**,z23pxklk02hbjj3bwpoferm7,Manchester Health Hub,Instagram,09/11/24 12:46,"Waiting times were too long, had to wait over an hour past my scheduled time.",1
**,1q1y7odosezhm6fhg7wa0e7f,Leeds City Centre North,Twitter,03/05/24 01:08,Doctor specialized in cardiology and provided detailed advice for my condition.,1
**,m0gcvsfqd6xtjcnhmh87xr9l,Chicago Health Hub,Instagram,07/01/25 09:45,Prices for the consultation were too high compared to other clinics.,2
**,puw3v9u7cirlzzai6jebqtev,Manchester Health Hub,Facebook,10/30/24 08:15,Nurse was extremely friendly and made me feel comfortable during the procedure.,1
**,ni4t268sedgx2h081argx92t,Chicago Health Hub,Instagram,12/16/24 00:05,"Waiting times were too long, had to wait over an hour past my scheduled time.",4
**,hg6ved3dm42cl7s3gtx5jsys,Cambridge Leisure Park,Twitter,04/15/24 21:02,"Waiting time was minimal, I was seen within 10 minutes of arrival.",5
**,she94ao1fff7jckar54khec3,Chicago Health Hub,Google Reviews,03/13/25 18:05,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",4
**,jh83el7mz5703qrhhy6ji7ca,London Holborn,Facebook,08/08/25 16:34,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",5
**,0hhng8sl7ce0v2wfg7jzphmo,Cheshunt Brookfield Shopping Park,Twitter,06/20/25 04:59,"Treatment quality was exceptional, the doctor explained every step clearly.",5
**,jka425zpy5hsmo7xzya0180a,Miami Wellness,Google Reviews,06/13/24 12:25,"Nurse was rude and dismissive, barely answered my questions.",2
**,1pt8ctqkdylpfoyrhi54djes,Chicago Health Hub,Twitter,05/24/25 08:00,"Communication was clear and timely, received all updates via SMS and email.",2
**,an41k6vnluzyorusn84oznms,Dallas Care,Google Reviews,03/07/24 15:59,"Nurse was rude and dismissive, barely answered my questions.",5
